Stop_ID,Stop_name,Stop_lat,Stop_long,2018-19,2019-20,2020-21
18412,68-East Brighton,-37.91427,145.01683,156650,89900,32150
4177,68-Greenhills/Plenty,-37.69155,145.06324,4250,5500,#N/A
4487,68-Greenhills/Plenty,-37.69195,145.06301,61600,89600,8200
18971,68-Mont Albert/Burke,-37.81599,145.05954,750,1350,#N/A
19038,68-Mont Albert/Burke,-37.81578,145.05975,49500,25550,33250
21116,69-Highview/Burwood,-37.85194,145.14634,41000,18750,9200
21115,69-Keats/Burwood,-37.85185,145.14624,10950,650,5200
19037,69-Peverill/Burke,-37.81411,145.06007,29100,2200,11100
20558,69-South/Glenferrie,-37.831111,145.03388,3900,8800,4000
20559,69-South/Glenferrie,-37.831384,145.033662,7800,5900,2250
4176,69-Taunton/Plenty,-37.68788,145.06678,3150,3150,#N/A
4486,69-Taunton/Plenty,-37.68828,145.06655,58900,16900,26700
18200,6-Lonsdale/William,-37.8139,144.95737,229350,85700,9600
18209,6-Lonsdale/William,-37.81351,144.95729,112300,142800,12950
17901,6-Melbourne Town Hall,-37.815691,144.966127,1968500,1288750,748700
17911,6-Melbourne Town Hall,-37.815558,144.966066,2536200,1467850,525900
18091,6-Russell/Flinders,-37.81646,144.97086,492400,402450,55950
18174,6-Russell/Flinders,-37.816658,144.970167,340500,229050,103600
17593,6-Swanston/Bourke,-37.81352,144.96593,2093950,603350,352150
17888,6-Swanston/Bourke,-37.813401,144.965892,1090300,343100,369050
18030,6-Swanston/La Trobe,-37.809548,144.964084,989300,484300,146450
18046,6-Swanston/La Trobe,-37.809638,144.963562,373000,396000,58100
21117,70-Blackburn/Burwood,-37.852624,145.1515,130250,89500,24550
21118,70-Blackburn/Burwood,-37.852565,145.151508,29350,88150,31300
19036,70-Cotham/Burke,-37.81087,145.0606,248300,86900,65800
4485,70-Janefield/Plenty,-37.68272,145.06888,278550,137400,32350
20560,70-Riversdale/Glenferrie,-37.828633,145.034325,24300,70300,71750
20561,70-Riversdale/Glenferrie,-37.828931,145.034126,132800,35650,14100
22152,7-101 Collins Street - Stop 7,-37.814265,144.970408,877150,625500,142200
22153,7-101 Collins Street - Stop 7,-37.814441,144.97048,1691150,1059500,363150
4174,71-RMIT,-37.67911,145.06947,199000,174100,132650
21119,71-Sevenoaks/Burwood,-37.85359,145.15856,48250,13400,5850
21120,71-Sevenoaks/Burwood,-37.85359,145.15898,8400,35800,#N/A
20562,71-Urquhart/Glenferrie,-37.82596,145.034809,13300,14900,5950
20563,71-Urquhart/Glenferrie,-37.826112,145.034653,6300,1850,2550
21121,72-Lakeside/Burwood,-37.854497,145.166016,24100,8700,5200
21122,72-Lakeside/Burwood,-37.85436,145.16597,2100,#N/A,4150
20564,72-Manningtree/Glenferrie,-37.824017,145.035169,13300,5950,5100
20565,72-Manningtree/Glenferrie,-37.824134,145.035011,14650,3000,3400
20566,73-Burwood/Glenferrie,-37.822492,145.035451,26600,29800,5950
20567,73-Burwood/Glenferrie,-37.822712,145.03527,94200,9950,4600
21123,73-Springvale/Burwood,-37.85479,145.16816,52250,10700,16250
21124,73-Springvale/Burwood,-37.85492,145.17027,50050,85650,11250
20568,74-Glenferrie Railway Station,-37.820535,145.035671,165350,36450,14700
20569,74-Glenferrie Station,-37.821274,145.035701,117450,210000,72200
21126,74-Stanley/Burwood,-37.85554,145.17458,115150,13850,28600
20570,75-Chrystobel/Glenferrie,-37.818605,145.036178,2200,38500,27950
20571,75-Liddiard/Glenferrie,-37.818858,145.035992,16750,14900,3400
21127,75-Vermont South Shopping Centre,-37.856464,145.182086,671750,436900,182450
20572,76-Johnson/Glenferrie,-37.816817,145.036506,2200,58150,10150
20573,76-Johnson/Glenferrie,-37.816822,145.036367,31400,22350,4050
20584,77-Barkers/Glenferrie,-37.81457,145.036935,2200,19900,25450
20589,77-Barkers/Glenferrie,-37.814794,145.03675,64900,4950,4350
20590,78-Fitzwilliam/Glenferrie,-37.812054,145.037402,35450,#N/A,5100
20591,78-Fitzwilliam/Glenferrie,-37.812181,145.037231,23000,#N/A,3400
20593,79-Wellington/Glenferrie,-37.810089,145.037633,39750,4950,7100
22903,7A-William Barak Bridge,-37.818166,144.976205,11850,1250,800
22904,7A-William Barak Bridge,-37.818325,144.975829,12200,13750,11700
18108,7B-Rod Laver Arena,-37.819591,144.979127,43450,55750,8150
18172,7B-Rod Laver Arena,-37.819346,144.978424,95700,70700,4700
18116,7C-MCG - Hisense Arena,-37.822435,144.983643,20300,30350,13700
18161,7C-MCG - Hisense Arena,-37.822141,144.982796,49350,22350,34600
18118,7D-AAMI Park,-37.824136,144.986853,7900,4950,16450
18155,7D-AAMI Park,-37.823828,144.986753,36650,8200,2300
18121,7E-Punt/Swan,-37.824526,144.988453,9150,17000,18500
18126,7E-Punt/Swan,-37.824687,144.988969,54200,1000,6150
18201,7-Flagstaff Railway Station,-37.81201,144.95651,124200,145050,113000
18208,7-Flagstaff Railway Station,-37.81156,144.9564,158500,76200,69200
17856,7-Queen Victoria Market,-37.80665,144.959627,827650,542750,205450
17871,7-Queen Victoria Market,-37.80695,144.959884,1072600,834050,361350
19494,7-RMIT University,-37.808383,144.963328,2128800,796500,172800
19691,7-RMIT University,-37.807819,144.962936,289900,555050,169150
17591,7-Russell/Bourke,-37.81278,144.96834,1171200,744750,241400
17889,7-Russell/Bourke,-37.81245,144.96921,349900,232600,110550
18047,7-Russell/La Trobe,-37.808905,144.966099,25200,62400,9700
20595,80-Cotham/Glenferrie,-37.807899,145.038127,278850,50250,33250
19278,8-Cremorne/Swan,-37.824908,144.990636,40050,35200,8450
19466,8-Cremorne/Swan,-37.824827,144.991007,102500,42200,24350
18011,8-Exhibition/La Trobe,-37.808102,144.969031,12450,3650,3600
18048,8-Exhibition/La Trobe,-37.808186,144.968538,1450,11100,2550
18207,8-Franklin/Peel,-37.80943,144.95547,41400,10800,10650
18202,8-Franklin/William,-37.80974,144.95546,35050,32950,47650
19495,8-Melbourne Central Station,-37.81045,144.964267,6116100,3611550,849350
19689,8-Melbourne Central Station,-37.809875,144.963933,2911450,2083900,876050
17857,8-Peel/Victoria,-37.80598,144.956253,28750,27300,8750
17864,8-Peel/Victoria,-37.80581,144.95575,38300,47400,13400
17898,8-Spring/Collins,-37.813554,144.973369,1502800,1023950,362900
17914,8-Spring/Collins,-37.813428,144.973318,1357000,698350,159400
18092,8-Spring/Flinders,-37.81532,144.97461,202100,155350,85100
18105,8-Spring/Flinders,-37.815533,144.974174,220600,160500,20250
17866,9-Haymarket/Elizabeth,-37.801949,144.957468,821200,842000,335750
17869,9-Haymarket/Elizabeth,-37.802136,144.957747,1147400,543450,436300
17863,9-Howard/Victoria,-37.80556,144.9535,18300,30600,13850
18010,9-La Trobe/Victoria,-37.807603,144.970939,27500,9150,9900
18093,9-Lansdowne/Wellington,-37.81545,144.97716,27600,38100,15400
18104,9-Lansdowne/Wellington,-37.81547,144.97666,16950,6750,7750
19279,9-Lennox/Swan,-37.825239,144.993487,43000,32800,14200
19465,9-Lennox/Swan,-37.825088,144.993282,13700,20950,13400
18205,9-Queen Victoria Market,-37.8071,144.95586,41400,30000,12100
18206,9-Queen Victoria Market,-37.807,144.95577,19600,11800,14950
17882,9-Spring/Bourke,-37.81154,144.97258,880200,571500,217350
17891,9-Spring/Bourke,-37.81141,144.97275,421850,271300,158600
18049,9-Victoria/La Trobe,-37.807669,144.970323,2150,14050,800
17858,9-William/Victoria,-37.80569,144.95391,6250,4650,5500
18037,D10-NewQuay/Docklands,-37.813783,144.940512,3500,38550,18750
18039,D10-NewQuay/Docklands,-37.813313,144.941507,255900,209750,48950
18038,D11-The District,-37.814456,144.938647,430950,210750,112000
43472,D14-Southern Cross Station,-37.819655,144.952157,162450,160650,55450
43477,D14-Southern Cross Station,-37.819447,144.952602,194600,105800,28500
43473,D15-Batman's Hill,-37.820111,144.950437,31600,29250,10850
43476,D15-Batman's Hill,-37.820223,144.950331,229000,126650,52450
43475,D16-Harbour/Collins,-37.820791,144.947983,168950,78500,40250
43480,D16-Harbour/Collins,-37.820841,144.948216,14050,22800,12000
43474,D17-Merchant/Collins,-37.82153,144.945416,372500,176350,52900
47493,D18-Bourke/Collins,-37.820755,144.941827,210950,117700,48900
18040,D1-Etihad Stadium,-37.814577,144.946406,128450,62150,7250
20981,D1-Etihad Stadium,-37.81457,144.946749,14550,10350,4950
18052,D2-Central Pier,-37.814412,144.945009,430000,234450,77800
18183,D2-Central Pier,-37.814547,144.94458,62050,114700,32300
18053,D3-Bourke/Harbour,-37.817726,144.946119,110550,71900,18450
18182,D3-Bourke/Harbour,-37.817722,144.946076,40200,55300,14400
18054,D4-Docklands Park,-37.821349,144.947568,89900,54050,18650
18181,D4-Docklands Park,-37.821903,144.947579,51150,45150,32650
18055,D5-South Wharf,-37.821803,144.9513,134100,76300,12050
18180,D5-South Wharf,-37.822023,144.950852,34000,43850,9950
18056,D6-Flinders Street West,-37.821438,144.953689,78850,49850,25450
18179,D6-Victoria Police Centre,-37.821724,144.953213,18050,22000,13400
